100
-,-,-,17,-,20,28,42,-,-,7,32,-,23,46,40,23,-,32,20,-,36,-,-,-,38,-,-,26,-,2,-,-,-,-,-,2,37,21,39,-,-,39,-,2,35,16,-,33,-,42,-,-,-,33,45,-,-,-,47,6,-,-,42,45,34,13,29,3,0,28,-,-,45,29,-,11,-,29,-,-,2,-,-,-,-,17,26,38,-,24,-,-,16,31,28,11,-,44,34
-,45,5,-,-,34,34,-,-,-,46,22,27,-,46,-,-,-,50,9,15,20,30,38,-,-,-,38,30,21,-,-,7,41,-,10,-,24,-,-,-,3,-,40,-,-,47,-,50,-,31,2,-,50,-,-,-,35,33,-,-,32,45,29,17,-,-,-,-,34,0,37,-,-,48,-,-,-,-,-,-,43,-,46,35,17,-,47,-,-,32,10,42,11,48,32,-,19,9,-
15,33,-,46,-,34,-,14,-,-,-,45,-,-,-,5,3,13,-,13,45,2,34,30,45,-,-,-,42,-,-,36,50,20,46,-,19,-,39,44,45,41,9,41,38,-,18,-,49,45,32,2,3,48,25,15,30,38,17,-,-,12,-,41,28,31,31,-,43,6,3,0,33,4,-,-,14,48,8,34,-,-,-,-,-,-,44,35,-,46,-,13,45,12,-,21,38,27,-,25
12,-,13,-,33,30,-,-,-,21,31,-,23,27,13,40,-,14,-,30,-,33,20,-,-,36,-,14,50,44,-,14,5,4,17,-,36,17,-,10,-,-,-,25,-,-,-,-,-,17,-,19,-,16,-,-,11,33,34,-,-,41,49,4,-,41,-,37,39,40,12,23,0,30,40,42,-,2,23,-,7,2,36,24,-,-,-,-,49,-,20,28,-,38,6,29,5,26,47,21
18,8,-,47,6,12,39,4,8,-,-,-,-,-,26,42,10,-,41,4,-,42,12,-,47,2,-,-,-,45,-,9,-,8,29,6,-,42,-,38,-,-,50,45,15,16,-,31,-,-,41,33,18,28,11,-,37,29,31,42,15,31,8,-,-,20,-,38,42,48,-,7,19,0,39,17,49,-,27,-,18,22,34,50,17,-,22,43,38,-,48,-,49,-,3,44,33,21,-,-
-,30,36,-,47,27,-,-,-,-,13,46,-,37,15,-,44,30,-,-,-,-,12,20,-,-,-,3,-,18,-,-,38,50,-,-,32,-,28,49,-,-,34,10,32,-,-,25,45,-,15,39,16,5,45,-,-,18,-,9,10,9,-,-,-,-,10,-,-,35,2,23,-,-,0,-,39,37,-,-,37,44,-,-,40,-,-,-,47,-,45,4,13,-,23,39,9,3,13,-
21,25,28,16,29,46,5,-,34,-,-,30,39,32,-,-,29,-,-,-,-,27,23,-,7,47,30,-,27,32,42,3,29,10,10,44,4,33,16,-,7,41,-,-,14,-,-,-,16,21,43,48,29,37,39,-,-,-,-,6,-,27,14,4,-,4,32,-,47,14,-,5,47,5,12,0,-,38,-,20,-,12,-,-,-,-,3,4,-,12,-,38,40,42,-,6,-,-,43,46
-,37,47,38,9,8,-,3,27,39,38,19,27,26,-,8,-,-,-,16,45,42,-,-,40,46,33,-,9,-,-,-,26,26,-,-,-,4,19,27,-,38,-,21,11,-,-,40,5,-,33,-,-,6,10,39,-,36,-,-,8,-,36,36,-,35,-,-,-,22,15,48,-,-,19,42,0,40,32,-,20,45,42,47,27,3,-,-,-,32,-,7,-,33,12,12,39,46,45,10
-,25,14,30,26,28,-,48,17,2,10,-,-,-,-,-,34,2,21,12,-,6,18,8,43,-,-,28,-,-,-,-,-,-,40,-,-,-,26,11,32,-,-,-,41,-,-,17,-,26,12,-,3,6,15,30,24,-,-,-,19,-,25,39,17,-,40,-,7,-,23,47,45,50,41,2,8,0,-,40,-,-,-,-,34,-,-,21,22,49,-,-,-,43,19,19,41,-,22,15
2,27,-,25,-,-,-,49,22,19,6,9,35,7,29,29,12,-,19,43,31,27,50,-,46,-,9,7,2,14,-,45,32,-,4,24,-,-,-,-,-,27,6,-,15,33,35,-,32,-,19,-,21,23,-,7,-,24,9,31,38,-,50,12,45,-,46,40,-,41,11,24,26,-,40,2,26,-,0,36,10,25,-,-,12,-,25,-,35,9,14,-,21,31,-,22,-,-,7,16
32,-,40,-,-,-,35,5,-,16,35,-,49,-,-,39,24,28,7,26,-,30,-,39,-,-,15,-,49,-,38,-,37,27,2,-,-,27,-,21,-,-,-,35,-,11,34,-,-,-,46,-,-,39,36,24,41,18,26,-,41,20,-,-,-,35,-,-,-,36,47,3,-,2,30,25,-,33,-,0,-,11,3,30,-,11,15,-,21,-,-,10,4,7,-,-,8,31,-,-
24,-,26,-,-,49,17,-,-,-,-,-,5,8,-,20,29,25,50,45,-,35,-,42,-,-,23,16,33,25,-,-,6,14,37,-,47,8,-,13,-,-,27,-,-,47,37,22,30,8,-,-,42,-,20,-,5,30,-,-,23,-,36,37,21,29,-,-,39,10,-,-,3,-,15,-,46,49,-,16,0,47,30,32,-,24,24,30,-,7,-,-,39,38,-,-,-,-,4,26
-,-,35,-,25,-,26,2,-,-,41,25,-,-,31,-,19,34,10,11,-,-,5,9,-,45,20,-,-,-,43,-,-,49,8,47,-,45,34,-,-,46,47,5,29,6,20,18,18,24,5,35,-,26,10,-,18,26,-,-,27,-,5,27,-,-,-,4,43,7,-,10,5,-,-,28,12,24,-,40,29,0,46,-,-,11,14,-,19,-,5,6,-,31,-,9,-,-,-,6
8,44,22,-,49,18,48,23,-,-,-,-,43,29,-,23,14,50,13,-,10,-,-,47,-,40,43,-,32,34,37,30,30,-,45,14,43,14,50,34,-,37,-,3,-,29,5,14,-,26,24,-,-,12,50,12,5,14,13,25,48,-,-,-,-,-,30,28,-,-,19,10,-,17,33,18,2,15,20,-,-,-,0,-,30,-,-,6,-,-,24,-,-,31,45,17,26,38,-,7
-,5,-,-,-,-,-,-,43,27,46,14,16,14,45,16,29,37,-,-,-,-,-,10,-,-,50,-,3,39,-,43,-,-,40,-,40,22,47,-,-,18,-,32,23,-,43,-,33,-,41,5,-,30,-,50,25,42,13,10,-,-,-,14,4,10,-,12,-,-,42,-,27,28,43,44,14,21,-,32,-,-,49,0,-,43,28,34,-,10,32,32,-,40,17,45,37,37,-,-
-,-,44,47,6,-,38,5,-,-,-,-,29,34,-,-,43,-,49,-,29,45,19,15,-,43,4,43,-,37,14,14,-,39,-,-,29,26,35,-,7,-,33,33,19,42,49,16,-,9,29,8,25,-,29,25,-,-,-,16,13,-,-,-,11,-,10,-,48,35,4,31,20,45,33,8,14,25,-,-,33,-,26,-,0,35,-,-,44,44,-,-,-,-,22,-,-,-,-,27
3,49,4,6,-,47,28,39,16,38,23,-,45,-,-,-,17,-,48,-,-,-,-,-,11,24,-,21,18,-,18,-,-,16,36,17,50,16,25,45,-,-,49,-,-,25,24,12,44,-,-,20,43,13,15,22,-,41,-,4,-,32,-,-,-,-,-,12,36,-,10,-,8,17,-,-,48,27,42,21,43,-,19,37,-,0,39,45,44,19,29,29,15,24,23,46,26,20,-,-
-,12,-,6,-,33,-,-,-,41,-,46,-,40,34,-,9,-,-,2,-,-,-,-,35,32,44,-,-,33,45,38,5,43,13,-,6,24,12,-,-,-,50,31,31,17,-,23,-,27,13,22,-,47,-,-,9,14,48,7,5,36,-,19,33,3,8,50,-,29,8,32,44,9,-,39,25,49,38,12,28,18,-,42,11,28,0,27,26,-,26,-,9,-,4,-,31,38,9,2
-,6,3,27,27,14,-,30,-,-,36,42,-,5,43,40,16,30,15,31,27,-,42,49,-,-,-,-,30,6,20,-,-,4,-,49,-,-,21,18,-,-,-,-,26,-,41,-,15,8,36,24,-,-,-,48,14,49,4,43,45,-,-,5,2,45,42,23,-,29,-,20,40,-,24,-,4,-,-,3,9,-,-,29,13,-,-,0,-,-,28,29,25,-,33,12,-,4,-,8
15,5,45,35,-,12,15,40,29,24,37,-,-,45,25,-,-,-,-,-,2,42,-,14,4,29,-,-,5,31,34,22,-,-,-,41,-,36,40,9,6,-,-,-,-,33,3,6,4,-,19,43,42,4,4,50,-,-,-,29,42,-,42,-,23,-,-,-,-,10,25,40,-,49,24,-,43,-,-,-,-,-,-,27,43,-,-,47,0,-,45,48,-,25,46,24,42,24,31,46
24,12,-,34,23,-,-,27,39,36,24,-,9,11,41,-,-,7,18,-,10,40,-,-,30,11,-,2,2,-,36,11,47,10,43,-,-,7,2,45,33,28,25,-,50,-,-,46,2,13,-,-,48,42,-,-,-,11,-,46,-,23,-,-,-,5,37,-,38,18,48,-,-,-,28,23,26,25,27,12,-,-,14,-,-,-,18,5,9,0,24,11,24,-,-,35,27,50,-,16
47,46,-,-,-,-,-,3,-,13,-,28,37,33,28,-,17,41,40,12,-,8,-,-,41,-,-,-,24,-,25,42,21,21,-,50,14,-,16,3,20,7,43,32,-,2,-,-,16,-,-,31,-,47,47,-,24,-,-,-,39,3,-,-,-,40,-,9,-,37,43,2,-,21,8,28,44,-,-,29,37,22,-,38,-,31,33,30,21,31,0,23,10,40,16,5,3,-,30,20
21,34,-,3,-,-,19,28,-,-,-,14,12,11,44,23,-,-,36,-,2,19,-,47,-,15,-,14,26,-,19,44,20,-,28,22,-,43,10,-,-,33,45,-,-,-,6,47,40,29,20,31,-,-,21,-,17,10,24,-,20,4,-,47,15,-,31,-,-,24,-,-,12,20,15,-,38,29,40,23,33,-,50,22,24,-,-,-,47,44,34,0,40,-,12,-,46,31,-,-
22,29,-,33,30,41,11,47,-,23,-,16,21,-,-,-,50,15,-,4,4,23,44,9,-,-,-,-,19,20,-,-,27,5,-,-,-,30,-,-,-,-,14,18,16,-,37,40,29,36,17,-,40,45,-,-,13,-,15,20,27,23,39,-,46,-,-,50,46,17,-,-,38,-,47,30,9,44,41,-,-,-,11,30,22,8,-,23,35,-,-,-,0,19,49,5,-,29,5,3
-,6,16,43,28,-,23,40,28,9,44,6,20,-,-,6,32,43,45,26,-,27,36,-,-,-,-,-,36,20,-,43,13,9,33,-,41,20,12,30,-,-,7,50,-,42,-,-,5,49,28,12,-,37,50,31,50,43,7,-,41,-,-,-,23,18,24,-,48,-,8,22,3,15,-,-,22,16,-,-,-,-,-,-,-,31,40,30,38,3,29,15,49,0,-,34,19,29,17,-
-,-,-,-,31,32,-,6,-,39,-,37,7,24,-,2,-,21,18,49,25,18,32,38,-,38,-,32,9,17,4,17,10,27,-,25,7,20,-,37,-,35,-,46,40,-,10,50,28,35,48,-,48,41,-,-,-,8,3,-,8,26,-,-,-,-,26,-,6,24,-,16,33,-,-,6,17,31,-,30,-,38,42,30,-,-,-,23,10,41,35,-,-,42,0,34,-,34,38,-
-,38,26,42,25,-,11,-,-,7,-,17,31,-,25,28,-,12,45,-,18,38,38,-,20,2,36,-,11,24,-,29,-,-,-,-,19,42,40,-,46,35,-,50,-,-,24,-,35,22,28,20,-,15,24,20,42,6,16,-,6,46,14,50,-,49,24,8,31,-,-,-,-,-,47,-,31,26,-,-,-,33,24,-,2,-,-,-,-,34,7,38,35,39,17,0,30,-,-,-
7,-,-,34,29,-,-,24,9,37,32,23,5,-,-,-,-,33,29,35,-,15,-,-,-,18,17,-,19,-,20,15,-,34,29,49,-,14,39,20,28,-,-,32,-,17,35,37,-,4,-,-,25,15,-,2,31,25,49,41,47,41,12,47,-,5,9,27,40,17,-,-,23,16,-,41,-,-,38,-,-,30,35,42,10,-,-,-,8,15,39,-,-,-,-,32,0,-,30,37
-,35,12,-,40,36,-,3,-,40,2,17,-,33,-,-,37,-,-,-,16,34,30,-,-,-,-,-,11,-,25,-,17,9,46,-,-,-,19,-,30,-,44,-,25,-,6,-,3,-,50,-,4,-,-,50,23,33,-,12,19,37,46,-,27,-,5,-,-,-,29,-,25,7,-,-,-,7,-,24,41,41,-,29,34,43,41,-,5,-,18,-,11,-,-,11,22,0,34,35
6,26,-,41,37,42,-,-,-,4,-,20,49,44,44,-,7,17,-,28,18,43,10,41,36,-,38,24,-,31,6,46,-,23,38,36,4,-,-,-,-,13,16,-,-,-,17,35,-,3,37,17,-,32,-,44,-,-,-,-,36,16,23,45,18,2,46,11,39,2,12,27,-,30,-,17,-,-,18,39,-,17,-,-,-,28,5,26,32,39,-,-,-,-,20,-,-,46,0,41
46,-,24,10,-,-,36,15,41,23,40,32,33,40,21,25,49,-,-,23,41,38,47,34,30,46,11,47,29,-,21,20,40,35,-,8,-,45,-,-,50,-,30,24,-,35,-,32,-,28,24,42,8,-,-,-,-,-,3,23,47,36,-,29,18,41,-,20,48,28,-,-,29,28,-,-,32,23,25,-,-,5,-,39,24,-,-,35,11,43,-,-,-,-,-,13,-,-,44,0
