100
96,19,70,11,84,52,30,81,68,77,69,36,41,59,44,94,71,19,33,44,91,1,81,43,48,73,84,30,83,9,69,75,60,44,81,68,69,76,68,90,47,44,6,81,69,11,38,11,44,96,81,70,8,55,1,96,44,26,94,11,69,90,81,72,45,98,27,81,69,69,74,36,68,36,68,77,48,72,35,48,59,69,68,8,30,55,11,60,35,93,81,81,21,8,44,38,30,74,44,8
51,19,70,12,2,49,32,97,29,46,97,17,41,17,51,94,71,51,2,70,91,71,65,46,12,46,49,9,41,51,94,41,70,52,41,70,51,2,2,90,47,70,65,4,32,11,51,34,97,51,51,70,71,12,41,32,54,26,29,24,41,24,5,2,34,2,51,81,26,32,70,41,93,34,12,94,82,19,23,41,65,41,79,18,29,38,41,41,32,93,5,65,21,51,12,41,9,49,70,2
78,19,16,14,73,52,15,73,68,46,97,17,41,0,5,71,71,51,2,52,92,71,65,46,17,73,49,9,52,51,69,73,52,52,41,73,69,15,9,15,25,70,71,82,21,90,51,21,44,51,52,71,71,5,16,20,15,15,21,58,65,90,5,2,50,2,15,81,52,71,71,71,68,71,68,78,82,19,71,41,65,69,16,18,29,76,41,41,32,93,5,16,21,51,73,92,52,49,92,92
63,19,4,43,63,52,75,81,61,77,63,17,96,17,5,94,15,77,33,7,91,77,81,27,17,32,43,9,27,9,33,75,72,72,81,50,75,76,9,72,75,63,55,81,55,81,5,11,62,4,81,71,77,77,32,96,72,4,94,75,24,17,81,72,45,75,27,81,77,32,66,75,72,75,63,77,77,72,23,87,72,72,53,43,29,38,75,75,32,63,81,81,9,33,72,38,72,49,80,81
25,19,4,43,73,73,15,73,73,77,97,17,94,17,5,94,15,19,2,73,88,1,25,58,17,73,1,1,27,51,94,73,60,73,25,73,94,25,27,15,25,70,6,4,37,25,88,40,88,4,58,71,1,88,1,31,15,94,94,58,1,17,73,75,34,2,15,59,94,11,71,73,31,73,68,94,37,19,35,40,31,37,16,8,30,76,62,1,35,93,19,65,21,8,73,31,22,49,35,8
85,19,70,91,63,52,53,97,66,27,97,17,41,27,38,65,23,10,2,10,91,23,53,27,48,73,49,74,27,51,69,27,70,44,41,28,10,25,27,90,27,70,65,74,66,11,51,88,97,51,55,70,97,74,20,20,54,91,20,66,23,91,27,27,34,27,27,59,13,66,74,41,31,66,74,59,82,97,23,41,59,69,53,13,29,27,41,41,27,65,5,74,27,51,12,38,74,74,70,2
63,19,87,86,63,52,75,73,40,77,97,36,80,59,5,65,71,31,2,86,91,71,65,43,75,73,43,50,89,51,40,75,60,87,79,65,75,76,9,36,75,70,6,4,55,11,51,11,59,4,55,71,71,55,20,31,80,95,87,75,65,24,45,75,87,75,15,59,13,11,6,75,31,75,63,75,31,72,71,87,31,72,79,13,95,55,75,75,35,65,81,65,21,33,86,75,6,87,80,86
85,19,85,85,76,76,0,76,48,46,13,17,4,0,5,76,15,19,2,7,91,24,53,43,48,0,1,1,76,0,37,7,37,44,7,28,69,76,48,90,25,44,6,0,37,90,5,34,76,4,0,0,8,76,76,20,44,48,20,85,76,24,48,2,34,2,15,59,13,32,6,46,85,34,68,59,76,19,23,48,59,37,53,13,30,76,62,60,32,65,5,76,21,8,44,53,6,24,44,2
85,17,87,38,63,52,75,9,61,77,77,17,96,17,5,29,71,77,2,52,88,77,65,27,17,73,84,9,27,9,69,75,52,52,79,50,75,76,9,77,75,70,6,4,66,11,5,11,27,96,52,71,77,77,88,31,80,95,29,75,24,17,27,75,87,75,27,17,77,11,66,75,31,75,68,77,77,77,23,87,31,72,53,13,29,38,75,75,27,65,5,65,9,9,86,38,9,9,14,86
78,19,0,43,63,0,0,5,68,46,78,78,41,0,5,65,71,10,2,60,91,28,53,43,6,0,78,78,78,0,69,75,28,87,78,28,75,2,2,90,75,70,78,0,55,90,5,34,53,34,0,28,71,28,20,78,80,13,78,75,28,28,5,75,34,2,27,59,13,13,6,75,31,34,68,78,31,72,78,87,31,72,53,13,95,55,75,75,35,78,5,65,21,8,73,75,6,24,78,2
82,19,16,43,73,52,15,79,73,46,97,56,41,59,5,94,71,19,79,73,92,71,25,43,43,73,34,1,52,51,94,73,52,92,79,73,69,76,9,15,25,70,71,82,21,79,51,34,76,34,52,71,71,76,20,20,82,26,94,47,1,26,73,18,34,2,15,59,26,71,71,79,93,79,68,94,82,19,71,79,59,79,79,43,30,76,62,82,35,93,5,79,79,79,73,92,79,49,92,92
98,19,4,12,63,52,32,81,68,77,13,56,80,80,5,94,15,77,33,60,56,23,81,56,12,12,49,9,89,9,69,75,80,72,81,64,98,80,9,80,64,70,65,81,69,11,12,11,89,98,81,13,77,12,20,96,80,94,94,24,65,24,81,72,56,98,27,81,69,98,74,46,80,64,12,77,37,72,23,48,80,72,53,13,30,76,98,75,32,80,81,65,56,56,12,38,72,49,80,81
78,19,16,43,63,52,32,81,61,77,62,22,96,27,39,7,71,19,81,7,91,23,81,43,43,19,43,50,27,9,22,7,67,72,81,50,45,76,27,90,64,90,65,81,69,81,51,39,62,96,81,45,45,61,81,96,50,26,99,66,62,90,81,72,45,22,27,81,69,81,71,90,81,34,68,77,81,72,23,50,65,81,61,43,62,81,62,45,27,43,81,81,21,33,72,81,22,24,44,81
82,83,85,43,63,23,0,76,48,46,97,56,41,0,5,76,23,19,2,7,23,23,53,43,43,46,43,9,83,9,37,7,60,87,7,64,69,76,9,90,64,46,55,82,37,11,82,11,76,51,55,71,71,76,20,43,82,26,87,85,23,24,43,43,56,2,27,59,26,11,71,46,43,64,68,78,82,72,23,87,59,37,82,43,62,76,62,82,27,43,5,76,21,56,47,38,9,24,44,82
96,83,1,43,1,49,15,60,61,46,97,83,96,59,51,1,15,51,2,60,54,1,53,83,23,64,1,1,83,51,40,27,28,52,79,28,69,15,27,15,64,64,55,4,55,8,51,40,53,51,55,83,1,28,1,96,54,26,99,83,28,28,27,28,83,83,27,83,28,28,21,46,68,64,68,59,82,19,35,40,59,72,53,83,29,55,62,1,35,83,5,65,21,51,73,64,64,49,92,28
40,19,4,43,84,49,75,84,68,46,97,17,41,26,44,94,71,19,2,7,23,23,25,43,43,40,84,74,41,51,40,75,70,44,7,68,75,25,68,4,84,70,57,4,26,8,51,40,44,4,26,70,8,61,41,68,44,26,94,66,84,26,43,75,84,2,84,81,26,98,84,41,68,79,68,84,84,72,23,40,31,72,79,43,84,38,75,75,4,43,5,57,79,8,4,41,30,49,44,26
85,19,85,85,2,0,0,48,68,46,13,58,80,0,5,65,59,10,2,60,91,24,65,43,6,0,43,50,83,0,69,75,60,72,25,50,75,2,2,90,25,70,6,0,69,90,5,85,59,51,0,0,2,5,20,96,80,13,99,85,59,59,5,2,83,2,27,59,13,13,6,46,85,5,68,59,48,72,23,48,59,72,16,13,29,85,75,60,0,65,5,65,21,8,2,18,6,24,80,2
78,19,1,86,1,52,15,81,61,77,13,17,94,59,5,65,15,19,2,86,91,1,65,58,17,19,1,1,27,9,94,75,86,19,25,65,86,15,27,15,25,70,65,4,32,11,91,11,59,4,65,70,1,55,1,20,86,94,99,86,86,17,27,75,56,86,86,59,94,32,86,65,80,86,68,77,37,19,23,58,65,99,16,13,30,27,86,1,32,65,19,65,21,19,86,65,22,24,86,86
85,87,87,91,63,18,15,76,68,46,97,58,96,87,5,65,71,10,2,64,91,64,65,58,48,64,1,1,29,87,40,73,60,87,79,64,10,76,2,64,64,2,65,4,55,11,58,11,97,87,58,13,97,55,1,96,82,13,87,58,65,58,48,87,87,2,97,59,13,13,71,79,68,64,68,59,87,19,23,87,87,99,79,13,29,76,10,87,97,65,13,65,79,33,73,64,64,87,92,2
85,88,1,38,1,54,53,48,48,46,97,17,41,59,5,1,20,20,2,60,88,24,53,46,88,40,1,9,88,9,40,54,60,44,79,28,69,58,54,88,88,46,55,54,55,11,88,88,88,51,55,71,55,88,88,20,54,48,20,24,24,24,48,72,56,40,27,59,28,88,71,46,54,71,54,59,48,72,23,40,59,72,53,8,30,55,62,1,88,93,5,14,21,8,47,53,20,24,44,28
85,19,87,38,63,48,0,48,48,27,97,17,89,27,38,65,23,89,2,60,88,23,65,27,48,95,28,89,89,51,37,27,28,87,79,28,69,89,89,15,27,70,65,60,66,48,38,88,89,51,65,28,8,28,88,38,44,48,87,66,28,28,48,27,87,89,27,59,28,28,66,46,68,66,68,77,48,38,23,48,65,37,53,8,95,38,62,89,27,89,5,65,27,8,73,38,64,24,14,28
96,19,16,39,73,39,15,90,61,46,97,36,96,59,39,71,71,19,39,7,23,71,53,61,23,95,49,50,52,51,69,7,52,39,7,64,45,15,61,90,47,90,55,82,55,90,51,39,62,51,55,71,45,61,16,96,15,95,45,47,62,90,45,72,45,96,15,90,52,71,71,90,39,71,90,77,82,72,23,40,59,72,61,8,95,55,62,45,96,93,90,14,21,8,47,90,90,61,14,8
85,19,16,91,63,54,0,5,61,46,97,17,91,91,5,71,20,20,2,61,91,23,53,61,17,46,20,50,83,9,69,54,60,44,55,50,69,58,54,90,47,44,55,54,55,11,91,61,44,96,55,71,55,55,20,20,54,91,20,58,20,91,5,72,56,54,27,59,13,11,16,46,54,5,54,77,82,72,23,58,59,72,61,8,58,55,11,20,27,93,5,91,21,8,44,38,20,61,44,8
85,19,1,38,1,54,92,81,68,98,97,17,96,17,5,1,20,19,33,92,92,1,65,92,17,95,1,1,27,9,69,75,60,92,25,99,98,76,54,90,25,44,55,54,55,11,5,11,44,98,55,18,1,55,20,20,54,95,99,58,1,17,5,72,56,98,19,81,69,98,84,65,54,5,68,77,92,19,23,58,65,99,92,18,95,92,98,1,27,93,19,65,92,33,4,92,20,49,92,92
85,93,16,11,63,52,15,48,48,77,42,93,89,27,38,93,15,77,33,60,88,1,81,27,48,95,1,89,89,9,69,75,72,72,79,28,69,89,89,15,47,70,93,81,69,11,38,11,93,4,81,28,77,28,1,96,15,15,93,66,28,28,48,72,45,89,27,81,28,11,93,75,93,66,68,77,48,72,23,48,72,72,16,8,95,38,11,89,27,93,81,65,21,93,72,38,72,24,14,28
78,19,16,11,63,23,15,94,68,46,13,58,94,59,39,94,15,19,2,7,23,23,15,58,12,73,84,30,94,51,94,75,16,44,79,68,94,15,68,15,47,70,6,82,66,11,58,11,59,66,58,70,45,15,16,96,15,94,94,58,94,58,30,75,56,2,15,59,94,11,16,46,68,66,68,94,37,72,23,58,59,72,16,15,30,55,75,75,94,93,30,16,21,8,94,75,30,74,14,2
25,19,4,43,84,9,25,84,68,95,42,22,41,0,39,1,71,19,2,60,91,71,25,27,6,95,84,9,95,9,40,75,60,44,25,68,45,25,9,90,25,70,57,4,26,90,51,40,44,4,67,70,45,61,1,57,57,95,29,47,95,90,45,75,34,22,27,95,26,32,84,90,68,34,68,84,37,19,57,40,65,37,79,43,95,38,75,60,57,65,95,57,9,8,4,95,9,49,44,40
96,19,0,12,1,49,0,48,96,46,97,56,96,0,5,65,15,19,2,44,91,53,53,27,12,49,49,50,49,55,94,27,60,44,55,50,10,96,27,90,42,44,55,0,55,42,12,88,44,96,55,0,55,55,20,96,44,26,94,85,65,24,5,13,50,96,96,59,13,98,74,46,80,66,12,59,82,19,35,48,65,69,53,44,96,55,10,60,96,65,5,65,21,33,12,53,96,49,44,2
85,19,97,11,1,52,15,97,48,46,97,17,41,17,5,1,15,10,10,10,88,1,24,46,48,19,1,1,52,9,69,7,52,52,7,50,10,76,48,90,88,70,57,4,66,11,97,11,97,66,52,70,97,88,88,20,54,48,99,66,24,17,48,18,34,86,97,59,52,11,66,46,68,97,66,77,48,97,23,48,59,99,79,8,62,76,10,1,97,93,5,14,21,8,73,97,52,97,14,10
98,19,0,91,1,49,0,81,68,98,97,36,80,0,5,65,98,19,2,60,91,71,65,27,48,49,49,9,27,9,69,27,60,44,81,65,98,15,9,15,47,44,65,60,69,11,5,11,44,98,65,71,97,5,20,20,44,26,20,66,65,91,81,72,45,98,27,81,69,98,74,65,68,60,68,77,48,72,23,48,65,69,16,8,30,38,98,60,27,65,5,65,9,8,44,38,9,49,98,86
78,19,16,99,63,52,0,81,61,46,13,58,80,59,5,94,23,20,79,60,23,23,81,58,23,73,99,50,58,9,69,75,60,52,79,99,69,58,9,90,47,58,78,81,69,11,58,11,59,34,58,45,99,61,20,20,80,26,99,58,23,58,81,13,45,22,27,81,13,11,21,46,81,79,68,59,37,72,23,58,59,99,79,13,58,27,11,60,35,93,81,81,21,8,47,99,22,24,80,99
